Fieldfare,//upload.wikimedia.org/wikipedia/commons/thumb/9/97/Turdus_pilaris2.jpg/220px-Turdus_pilaris2.jpg,https://en.wikipedia.org/wiki/Fieldfare
Garganey,//upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Garganey_%28Anas_querquedula%29_RWD3.jpg/220px-Garganey_%28Anas_querquedula%29_RWD3.jpg,https://en.wikipedia.org/wiki/Garganey
Great spotted woodpecker,//upload.wikimedia.org/wikipedia/commons/thumb/7/79/Grote_bonte_specht.JPG/220px-Grote_bonte_specht.JPG,https://en.wikipedia.org/wiki/Great_spotted_woodpecker
Greater necklaced laughingthrush,//upload.wikimedia.org/wikipedia/commons/thumb/6/68/Garrulax_pectoralis_-_Kaeng_Krachan.jpg/220px-Garrulax_pectoralis_-_Kaeng_Krachan.jpg,https://en.wikipedia.org/wiki/Greater_necklaced_laughingthrush
Green kingfisher,//upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Green_kingfisher_%28Chloroceryle_americana%29_male.JPG/220px-Green_kingfisher_%28Chloroceryle_americana%29_male.JPG,https://en.wikipedia.org/wiki/Green_kingfisher
Green parakeet,//upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Green_Parakeet_-in_tree_-South_Texas-8.jpg/220px-Green_Parakeet_-in_tree_-South_Texas-8.jpg,https://en.wikipedia.org/wiki/Green_parakeet
Hawfinch,//upload.wikimedia.org/wikipedia/commons/thumb/8/85/Coccothraustes_coccothraustes_Parco_Della_Piana_around_Firenze%2C_Italy.jpg/220px-Coccothraustes_coccothraustes_Parco_Della_Piana_around_Firenze%2C_Italy.jpg,https://en.wikipedia.org/wiki/Hawfinch
Jabiru,//upload.wikimedia.org/wikipedia/commons/thumb/3/33/Jabiru_%28Jabiru_mycteria%29_2.JPG/220px-Jabiru_%28Jabiru_mycteria%29_2.JPG,https://en.wikipedia.org/wiki/Jabiru
Japanese bush warbler,//upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Cettia_diphone_%28crying%29.JPG/220px-Cettia_diphone_%28crying%29.JPG,https://en.wikipedia.org/wiki/Japanese_bush_warbler
Kamchatka leaf warbler,no image,https://en.wikipedia.org/wiki/Kamchatka_leaf_warbler
Key West quail-dove,//upload.wikimedia.org/wikipedia/commons/thumb/3/35/Key_West_quail-dove_%28Geotrygon_chrysia%29.JPG/220px-Key_West_quail-dove_%28Geotrygon_chrysia%29.JPG,https://en.wikipedia.org/wiki/Key_West_quail-dove
Kioea,//upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Chaetoptila_angustipluma.jpg/250px-Chaetoptila_angustipluma.jpg,https://en.wikipedia.org/wiki/Kioea
Lesser akialoa,no image,no link
Lesser White-fronted Goose,//upload.wikimedia.org/wikipedia/commons/thumb/9/97/Anser_erythropus.jpg/220px-Anser_erythropus.jpg,https://en.wikipedia.org/wiki/Lesser_white-fronted_goose
Little egret,//upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Little_Egret_in_shallows.jpg/220px-Little_Egret_in_shallows.jpg,https://en.wikipedia.org/wiki/Little_egret
Little ringed plover,//upload.wikimedia.org/wikipedia/commons/thumb/1/16/Little_ringed_plover_%28Charadrius_dubius%29_Photograph_by_Shantanu_Kuveskar.jpg/220px-Little_ringed_plover_%28Charadrius_dubius%29_Photograph_by_Shantanu_Kuveskar.jpg,https://en.wikipedia.org/wiki/Little_ringed_plover
Mexican violetear,//upload.wikimedia.org/wikipedia/commons/thumb/9/93/GreenVioletear.jpg/220px-GreenVioletear.jpg,https://en.wikipedia.org/wiki/Mexican_violetear
Millerbird,//upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Acrocephalus_familiaris_-Laysan%2C_Northwestern_Hawaiian_Islands%2C_USA-8.jpg/220px-Acrocephalus_familiaris_-Laysan%2C_Northwestern_Hawaiian_Islands%2C_USA-8.jpg,https://en.wikipedia.org/wiki/Millerbird
Olive warbler,//upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Peucedramus_taeniatus_Durango_Highway_Sinaloa.jpg/220px-Peucedramus_taeniatus_Durango_Highway_Sinaloa.jpg,https://en.wikipedia.org/wiki/Olive_warbler
Palila,//upload.wikimedia.org/wikipedia/commons/thumb/8/84/LoxioidesBailleuiKeulemans.jpg/220px-LoxioidesBailleuiKeulemans.jpg,https://en.wikipedia.org/wiki/Palila
Pin-tailed snipe,//upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Gallinago_stenura_-_Laem_Pak_Bia.jpg/220px-Gallinago_stenura_-_Laem_Pak_Bia.jpg,https://en.wikipedia.org/wiki/Pin-tailed_snipe
Puaiohi,//upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Myadestes_palmeri.jpg/240px-Myadestes_palmeri.jpg,https://en.wikipedia.org/wiki/Puaiohi
Red phalarope,//upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Phalaropus_fulicarius_10.jpg/220px-Phalaropus_fulicarius_10.jpg,https://en.wikipedia.org/wiki/Red_phalarope
Red-flanked bluetail,//upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Tarsiger_cyanurus.jpg/220px-Tarsiger_cyanurus.jpg,https://en.wikipedia.org/wiki/Red-flanked_bluetail
Red-legged thrush,//upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Red-legged_thrush_%28Turdus_plumbeus_rubripes%29.JPG/220px-Red-legged_thrush_%28Turdus_plumbeus_rubripes%29.JPG,https://en.wikipedia.org/wiki/Red-legged_thrush
Redwing,//upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Redwing_Turdus_iliacus.jpg/220px-Redwing_Turdus_iliacus.jpg,https://en.wikipedia.org/wiki/Redwing
Ruff,//upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Philomachus_pugnax_-Diergaarde_Blijdorp-8c.jpg/220px-Philomachus_pugnax_-Diergaarde_Blijdorp-8c.jpg,https://en.wikipedia.org/wiki/Ruff
Siberian blue robin,//upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Luscinia_cyane_-_Khao_Yai.jpg/220px-Luscinia_cyane_-_Khao_Yai.jpg,https://en.wikipedia.org/wiki/Siberian_blue_robin
Smew,//upload.wikimedia.org/wikipedia/commons/thumb/4/47/Zwergsaeger_maenchen_weibchen.jpg/220px-Zwergsaeger_maenchen_weibchen.jpg,https://en.wikipedia.org/wiki/Smew
South polar skua,//upload.wikimedia.org/wikipedia/commons/thumb/a/a3/South_polar_skua.jpg/220px-South_polar_skua.jpg,https://en.wikipedia.org/wiki/South_polar_skua
Spotted dove,//upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Spotted_dove_%28Spilopelia_chinensis_suratensis%29.jpg/220px-Spotted_dove_%28Spilopelia_chinensis_suratensis%29.jpg,https://en.wikipedia.org/wiki/Spotted_dove
Sungrebe,//upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Sungrebe.jpg/220px-Sungrebe.jpg,https://en.wikipedia.org/wiki/Sungrebe
Taiga flycatcher,//upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Red-breasted_Flycatcher.jpg/220px-Red-breasted_Flycatcher.jpg,https://en.wikipedia.org/wiki/Taiga_flycatcher
White tern,//upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Gygis_alba_01.jpg/220px-Gygis_alba_01.jpg,https://en.wikipedia.org/wiki/White_tern
White wagtail,//upload.wikimedia.org/wikipedia/commons/thumb/9/97/White_wagtail_female_first_summer.jpg/220px-White_wagtail_female_first_summer.jpg,https://en.wikipedia.org/wiki/White_wagtail
White-tailed eagle,//upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Haliaeetus_albicilla_-captive-8a.jpg/220px-Haliaeetus_albicilla_-captive-8a.jpg,https://en.wikipedia.org/wiki/White-tailed_eagle
Wood warbler,//upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Flickr_-_Rainbirder_-_Wood_Warbler_%28Phylloscopus_sibilatrix%29.jpg/260px-Flickr_-_Rainbirder_-_Wood_Warbler_%28Phylloscopus_sibilatrix%29.jpg,https://en.wikipedia.org/wiki/Wood_warbler
Zenaida dove,//upload.wikimedia.org/wikipedia/commons/thumb/9/95/Zenaida_dove_%28Zenaida_aurita%29_male.JPG/220px-Zenaida_dove_%28Zenaida_aurita%29_male.JPG,https://en.wikipedia.org/wiki/Zenaida_dove
Belcher's gull,//upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Band-Tailed_Gull.jpg/220px-Band-Tailed_Gull.jpg,https://en.wikipedia.org/wiki/Belcher%27s_gull
Blyth's reed warbler,//upload.wikimedia.org/wikipedia/commons/thumb/3/33/Blyth%27s_Reed_Warbler_I2_IMG_9417.jpg/220px-Blyth%27s_Reed_Warbler_I2_IMG_9417.jpg,https://en.wikipedia.org/wiki/Blyth%27s_reed_warbler
Erckel's francolin,//upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Erckel%27s_Francolin.PNG/220px-Erckel%27s_Francolin.PNG,https://en.wikipedia.org/wiki/Erckel%27s_francolin
Fea's petrel,//upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Feas_Petrel_From_The_Crossley_ID_Guide_Eastern_Birds.jpg/250px-Feas_Petrel_From_The_Crossley_ID_Guide_Eastern_Birds.jpg,https://en.wikipedia.org/wiki/Fea%27s_petrel
La Sagra's flycatcher,//upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Myiarchus_sagrae_-Ciego_de_Avila_Province%2C_Cuba-8.jpg/220px-Myiarchus_sagrae_-Ciego_de_Avila_Province%2C_Cuba-8.jpg,https://en.wikipedia.org/wiki/La_Sagra%27s_flycatcher
Pallas's leaf warbler,//upload.wikimedia.org/wikipedia/commons/thumb/f/f9/20070304%E8%B4%B5%E9%98%B3-%E9%BB%84%E8%85%B0%E6%9F%B3%E8%8E%BA.jpg/220px-20070304%E8%B4%B5%E9%98%B3-%E9%BB%84%E8%85%B0%E6%9F%B3%E8%8E%BA.jpg,https://en.wikipedia.org/wiki/Pallas%27s_leaf_warbler
Temminck's stint,//upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Temmincks_Stint.jpg/220px-Temmincks_Stint.jpg,https://en.wikipedia.org/wiki/Temminck%27s_stint
